time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
2.86102294921875e-05,,,,,,,,
0.007559299468994141,6.202811789614936e-05,-4.563396284577082e-06,4.872174185579769e-06,,,2.0000619504911854,0.9999954383162409,4.847530392458342e-06
0.04086160659790039,6.202913124372556e-05,-4.563380530127613e-06,4.897857642245977e-06,,,2.0000619660234786,0.9999954378628948,4.821808976407532e-06
0.07509732246398926,6.202194345531175e-05,-4.563096970708358e-06,4.906193585152149e-06,,,2.0000619895006326,0.9999954376985654,4.810248276396216e-06
0.1087648868560791,6.202262189451285e-05,-4.5634452213600075e-06,4.888275703825929e-06,,,2.0000620109330236,0.9999954375044491,4.822820573510997e-06
0.14314603805541992,6.202978286306311e-05,-4.563179753384933e-06,4.862407087728117e-06,,,2.0000620271814546,0.9999954362228145,4.84585174822138e-06
0.17786550521850586,6.205271768381711e-05,-4.5633519799740716e-06,4.8483659236743434e-06,,,2.0000620431628766,0.9999954361672133,4.873069302272735e-06
0.21167230606079102,6.208816562958651e-05,-4.563938186383279e-06,4.858089121346565e-06,,,2.000062034423253,0.9999954363794075,4.8903084058634615e-06
0.2455759048461914,6.209554576255992e-05,-4.563851463119948e-06,4.8804799664739205e-06,,,2.0000620307551786,0.9999954363933574,4.892796645210614e-06
0.27986764907836914,6.210979325101117e-05,-4.565583970044853e-06,4.907813578491614e-06,,,2.0000620267559333,0.9999954368111897,4.8879109559199695e-06
0.3139374256134033,6.211516449529458e-05,-4.565079729531378e-06,4.926803953195675e-06,,,2.000062021721326,0.9999954364109822,4.874532813104818e-06
0.34739065170288086,6.210115481166866e-05,-4.564987773216576e-06,4.931066641755425e-06,,,2.000062028282521,0.9999954366727859,4.8632684162759e-06
0.3816561698913574,6.210694460856595e-05,-4.564872625352792e-06,4.926715794531286e-06,,,2.000062050533949,0.9999954365185534,4.859775297713954e-06
0.41580939292907715,6.209117536267646e-05,-4.564970882494173e-06,4.913841781895894e-06,,,2.000062084578486,0.9999954357809827,4.8687256417370015e-06
0.44992876052856445,6.210076410495287e-05,-4.564372245124031e-06,4.902322638418745e-06,,,2.000062091892667,0.9999954363009349,4.882338748247901e-06
0.483936071395874,6.212476605466906e-05,-4.564624053071389e-06,4.897437143459828e-06,,,2.000062101794512,0.9999954342182009,4.901470247944965e-06
0.5190966129302979,6.214551665805225e-05,-4.565212342152995e-06,4.904919947451815e-06,,,2.0000621101576317,0.99999543447381,4.919374402912195e-06
0.5526995658874512,6.21705914866651e-05,-4.56533686369689e-06,4.918593983890962e-06,,,2.00006209401423,0.9999954348202815,4.9288015122226304e-06
0.5871236324310303,6.217092874637746e-05,-4.565326532506124e-06,4.936824637733063e-06,,,2.000062096442106,0.9999954350186114,4.930453651569248e-06
0.6205704212188721,6.217825318301244e-05,-4.567424658487827e-06,4.955219823178559e-06,,,2.000062102806092,0.9999954354998155,4.917299425062323e-06
0.6549842357635498,6.217610961521024e-05,-4.566687437395221e-06,4.9658592060942e-06,,,2.0000621233136044,0.9999954353689497,4.896960993440553e-06
0.6886601448059082,6.216276308272368e-05,-4.566346917892856e-06,4.968440017581017e-06,,,2.0000621463021067,0.9999954353231026,4.890343120716745e-06
0.7225625514984131,6.216237493671155e-05,-4.567100737812878e-06,4.958958927891028e-06,,,2.0000621467079056,0.9999954343350237,4.904161825801554e-06
0.7586696147918701,6.215572986861088e-05,-4.565717963848023e-06,4.946545607470555e-06,,,2.000062146517019,0.9999954342211151,4.937718802295399e-06
0.7910144329071045,6.217239190759133e-05,-4.565860156415469e-06,4.936128740644766e-06,,,2.0000621525811275,0.9999954347758703,4.967113400368223e-06
0.824871301651001,6.220392090774675e-05,-4.565933710177403e-06,4.937658244496608e-06,,,2.0000621493570696,0.9999954343400562,4.965860000793317e-06
0.8586127758026123,6.222634032962286e-05,-4.565496013478099e-06,4.951480414281945e-06,,,2.0000621504043816,0.9999954336992598,4.942109307999662e-06
0.8935346603393555,6.225197615056267e-05,-4.567197788110047e-06,4.9668787250075255e-06,,,2.000062161805695,0.9999954341397267,4.921878137017233e-06
0.9279141426086426,6.225146256820139e-05,-4.567158073481565e-06,4.984823154806929e-06,,,2.0000621823042226,0.9999954341886256,4.917342737694074e-06
0.9620997905731201,6.225590314504076e-05,-4.567212386170935e-06,4.997974050494677e-06,,,2.0000622067770015,0.999995434071316,4.9324391637389035e-06
0.995847225189209,6.226036397512179e-05,-4.567159217193684e-06,5.003444376717929e-06,,,2.0000622193480044,0.9999954327536758,4.952737301627542e-06
1.0302026271820068,6.224005824110419e-05,-4.5670903940402175e-06,5.004426608377361e-06,,,2.0000622361841076,0.9999954323457492,4.975403598832717e-06
1.063467025756836,6.224344465568188e-05,-4.566640151190035e-06,5.005180900720579e-06,,,2.0000622278770623,0.9999954328222089,4.99039583671368e-06
1.1033313274383545,6.225971593362768e-05,-4.567192060817647e-06,4.990497568948013e-06,,,2.0000622202993377,0.9999954328308153,4.99417240240743e-06
1.149379014968872,6.228386086864441e-05,-4.567339946959578e-06,4.97639794394795e-06,,,2.00006221905833,0.999995433453113,4.9923177765269e-06
1.1844127178192139,6.229796861773637e-05,-4.566922062116144e-06,4.977267070449559e-06,,,2.0000622086969804,0.9999954329208848,4.981120969727027e-06
1.2173593044281006,6.23012861831112e-05,-4.568172795277134e-06,4.9945710496271744e-06,,,2.0000622153383287,0.9999954332529547,4.9695900216877695e-06
1.250819444656372,6.231194159285746e-05,-4.568198953833793e-06,5.024786833075602e-06,,,2.000062237407285,0.9999954331328225,4.963673255458288e-06
