time,x,y,yaw,vel_x,yaw_vel
5.221366882324219e-05,,,,,
0.0017299652099609375,6.225659443022729e-05,-1.0013187843061158e-06,2.636426041985223e-06,4.158954772900195e-06,-5.425531904021613e-08
0.0772714614868164,6.225592384359163e-05,-1.001309427996475e-06,2.637321293172084e-06,4.005416308766075e-06,-6.382210461868012e-08
0.0781087875366211,6.225592384359163e-05,-1.001309427996475e-06,2.637321293172084e-06,4.005416308766075e-06,-6.382210461868012e-08
0.10995626449584961,6.226552091881035e-05,-1.0012760324537265e-06,2.638272033409819e-06,3.3761561435987233e-06,-6.915080407360892e-08
0.11072778701782227,6.226552091881035e-05,-1.0012760324537265e-06,2.638272033409819e-06,3.3761561435987233e-06,-6.915080407360892e-08
0.1537337303161621,6.228537645121484e-05,-1.001211627075303e-06,2.6392946715040737e-06,2.691706946677425e-06,-7.236395384047914e-08
0.15485453605651855,6.228537645121484e-05,-1.001211627075303e-06,2.6392946715040737e-06,2.691706946677425e-06,-7.236395384047914e-08
0.1909160614013672,6.23111137570186e-05,-1.0013328501201787e-06,2.640416739829377e-06,4.357966968161703e-06,-5.0498041036444674e-08
0.19237875938415527,6.23111137570186e-05,-1.0013328501201787e-06,2.640416739829377e-06,4.357966968161703e-06,-5.0498041036444674e-08
0.21500492095947266,6.23118695603196e-05,-1.0012541365559716e-06,2.6413324508448033e-06,1.2498188770750493e-06,-8.560157375474232e-08
0.21575546264648438,6.23118695603196e-05,-1.0012541365559716e-06,2.6413324508448033e-06,1.2498188770750493e-06,-8.560157375474232e-08
0.24738216400146484,6.230461202666523e-05,-1.0013295150494158e-06,2.6420314504989022e-06,3.2984181773237887e-06,-7.392349900293876e-08
0.2478182315826416,6.230461202666523e-05,-1.0013295150494158e-06,2.6420314504989022e-06,3.2984181773237887e-06,-7.392349900293876e-08
0.3172433376312256,6.230177567263387e-05,-1.0013542935673212e-06,2.6428449948822465e-06,7.521305518785064e-07,-7.787156909010659e-08
0.31824231147766113,6.230177567263387e-05,-1.0013542935673212e-06,2.6428449948822465e-06,7.521305518785064e-07,-7.787156909010659e-08
0.3513906002044678,6.229246928423692e-05,-1.0013406713525367e-06,2.6435613056102823e-06,4.145979784980886e-06,-5.590803373498813e-08
0.3577401638031006,6.229246928423692e-05,-1.0013406713525367e-06,2.6435613056102823e-06,4.145979784980886e-06,-5.590803373498813e-08
0.39743566513061523,6.229137385342282e-05,-1.0013322922319029e-06,2.644400159036702e-06,3.9950177470765565e-06,-6.477047040429808e-08
0.400223970413208,6.229137385342282e-05,-1.0013322922319029e-06,2.644400159036702e-06,3.9950177470765565e-06,-6.477047040429808e-08
0.4333994388580322,6.230053807893935e-05,-1.001299425668462e-06,2.6453580723829072e-06,3.3655098942611253e-06,-6.821728473412125e-08
0.43393683433532715,6.230053807893935e-05,-1.001299425668462e-06,2.6453580723829072e-06,3.3655098942611253e-06,-6.821728473412125e-08
0.4714326858520508,6.231731421028743e-05,-1.0012797545086633e-06,2.6464156110183215e-06,1.2579617814105135e-06,-8.170262150098476e-08
0.4732067584991455,6.231731421028743e-05,-1.0012797545086633e-06,2.6464156110183215e-06,1.2579617814105135e-06,-8.170262150098476e-08
0.5104246139526367,6.23173638317508e-05,-1.001356391080882e-06,2.647284281664449e-06,3.308735383236843e-06,-7.196792777889065e-08
0.5117981433868408,6.23173638317508e-05,-1.001356391080882e-06,2.647284281664449e-06,3.308735383236843e-06,-7.196792777889065e-08
0.5438482761383057,6.232170684094594e-05,-1.0013706681599719e-06,2.648124439708766e-06,7.652697346758392e-07,-7.972471463375863e-08
0.5444672107696533,6.232170684094594e-05,-1.0013706681599719e-06,2.648124439708766e-06,7.652697346758392e-07,-7.972471463375863e-08
0.5768976211547852,6.230793887176883e-05,-1.0013365137513047e-06,2.648790775334165e-06,3.306150646284876e-06,-7.155261445248518e-08
0.5774030685424805,6.230793887176883e-05,-1.0013365137513047e-06,2.648790775334165e-06,3.306150646284876e-06,-7.155261445248518e-08
0.6179919242858887,6.22971697676364e-05,-1.0013855861281142e-06,2.6495794390601873e-06,2.1928033538187287e-06,-6.928354041718956e-08
0.6185054779052734,6.22971697676364e-05,-1.0013855861281142e-06,2.6495794390601873e-06,2.1928033538187287e-06,-6.928354041718956e-08
0.6754209995269775,6.228931142625208e-05,-1.0013762769308036e-06,2.6502729082772346e-06,4.138063559449073e-06,-5.681290752251693e-08
0.6760427951812744,6.228931142625208e-05,-1.0013762769308036e-06,2.6502729082772346e-06,4.138063559449073e-06,-5.681290752251693e-08
0.7225685119628906,6.22879320734203e-05,-1.0013672272935997e-06,2.6511154143828675e-06,3.985047073125664e-06,-6.396443723048749e-08
0.7230875492095947,6.22879320734203e-05,-1.0013672272935997e-06,2.6511154143828675e-06,3.985047073125664e-06,-6.396443723048749e-08
0.7671887874603271,6.229682020536486e-05,-1.0013339886664488e-06,2.6520943519407367e-06,3.3558016619438443e-06,-6.80803177191537e-08
0.7678725719451904,6.229682020536486e-05,-1.0013339886664488e-06,2.6520943519407367e-06,3.3558016619438443e-06,-6.80803177191537e-08
0.8215680122375488,6.231597011132683e-05,-1.0012697493837478e-06,2.6531267535168278e-06,2.6713658034313986e-06,-7.291586539724298e-08
0.8220579624176025,6.231597011132683e-05,-1.0012697493837478e-06,2.6531267535168278e-06,2.6713658034313986e-06,-7.291586539724298e-08
0.8600845336914062,6.234595216693146e-05,-1.001391273711697e-06,2.654286348613929e-06,1.51145579115997e-06,-6.90852636183994e-08
0.8606841564178467,6.234595216693146e-05,-1.001391273711697e-06,2.654286348613929e-06,1.51145579115997e-06,-6.90852636183994e-08
0.8932361602783203,6.2350167689283e-05,-1.0013484684290562e-06,2.6552153035195795e-06,2.6653178879722235e-06,-7.491714362402657e-08
0.8940317630767822,6.2350167689283e-05,-1.0013484684290562e-06,2.6552153035195795e-06,2.6653178879722235e-06,-7.491714362402657e-08
0.9449055194854736,6.235531766896715e-05,-1.001400053220276e-06,2.6560520873238247e-06,4.611403313636029e-06,-6.386601074422478e-08
0.9454634189605713,6.235531766896715e-05,-1.001400053220276e-06,2.6560520873238247e-06,4.611403313636029e-06,-6.386601074422478e-08
0.9853763580322266,6.234746144565795e-05,-1.001407453156105e-06,2.6568216508889036e-06,7.302120817109804e-07,-7.984252383510651e-08
0.9861536026000977,6.234746144565795e-05,-1.001407453156105e-06,2.6568216508889036e-06,7.302120817109804e-07,-7.984252383510651e-08
1.0161640644073486,6.2325975736229e-05,-1.001413099393485e-06,2.6574287739455465e-06,3.2417513329906924e-06,-7.242365303272794e-08
1.0177197456359863,6.2325975736229e-05,-1.001413099393485e-06,2.6574287739455465e-06,3.2417513329906924e-06,-7.242365303272794e-08
1.0475492477416992,6.23102141553143e-05,-1.0013297779512792e-06,2.658135039338941e-06,1.2078560551749691e-06,-8.648580383903863e-08
1.04837965965271,6.23102141553143e-05,-1.0013297779512792e-06,2.658135039338941e-06,1.2078560551749691e-06,-8.648580383903863e-08
1.0834951400756836,6.230662190830865e-05,-1.0014235458412105e-06,2.6589194217160017e-06,1.481047367778229e-06,-7.250125409520844e-08
1.084129810333252,6.230662190830865e-05,-1.0014235458412105e-06,2.6589194217160017e-06,1.481047367778229e-06,-7.250125409520844e-08
1.1309452056884766,6.230876988670142e-05,-1.0014184946462391e-06,2.659781609471119e-06,3.6182911851103127e-06,-5.6507071115386227e-08
1.132004737854004,6.230876988670142e-05,-1.0014184946462391e-06,2.659781609471119e-06,3.6182911851103127e-06,-5.6507071115386227e-08
1.1725964546203613,6.231582365298062e-05,-1.0014127736171934e-06,2.660713682462741e-06,4.6539405966539254e-06,-5.9299541240784624e-08
1.1732378005981445,6.231582365298062e-05,-1.0014127736171934e-06,2.660713682462741e-06,4.6539405966539254e-06,-5.9299541240784624e-08
1.224097728729248,6.233184866480161e-05,-1.0013885933691193e-06,2.6617144924453186e-06,4.025145595393751e-06,-6.374996550942883e-08
1.2250697612762451,6.233184866480161e-05,-1.0013885933691193e-06,2.6617144924453186e-06,4.025145595393751e-06,-6.374996550942883e-08
1.2499935626983643,6.235379985654835e-05,-1.0013172986773167e-06,2.66280449082657e-06,1.9640941199572674e-06,-7.647619803395651e-08
1.250770092010498,6.235379985654835e-05,-1.0013172986773167e-06,2.66280449082657e-06,1.9640941199572674e-06,-7.647619803395651e-08
1.2927436828613281,6.23635534787577e-05,-1.0014289663158106e-06,2.66378556211599e-06,3.969666607893251e-06,-6.625879595363985e-08
1.2935168743133545,6.23635534787577e-05,-1.0014289663158106e-06,2.66378556211599e-06,3.969666607893251e-06,-6.625879595363985e-08
1.3284268379211426,6.236981578866905e-05,-1.0014308141362262e-06,2.6646408870732214e-06,2.9014104755222795e-06,-6.609745431957513e-08
1.3290066719055176,6.236981578866905e-05,-1.0014308141362262e-06,2.6646408870732214e-06,2.9014104755222795e-06,-6.609745431957513e-08
1.366997480392456,6.234968662507938e-05,-1.0013299370726226e-06,2.6652712342911974e-06,1.2102165481444752e-06,-8.71122388385691e-08
1.36765456199646,6.234968662507938e-05,-1.0013299370726226e-06,2.6652712342911974e-06,1.2102165481444752e-06,-8.71122388385691e-08
1.4017581939697266,6.23456256653195e-05,-1.0014434813937428e-06,2.6660552625893874e-06,1.4678649345089626e-06,-7.308693542613636e-08
1.402442216873169,6.23456256653195e-05,-1.0014434813937428e-06,2.6660552625893874e-06,1.4678649345089626e-06,-7.308693542613636e-08
1.4508521556854248,6.234735509358917e-05,-1.0014394575705963e-06,2.6669052878635688e-06,3.6046265523635575e-06,-5.659744779083793e-08
1.454782485961914,6.234735509358917e-05,-1.0014394575705963e-06,2.6669052878635688e-06,3.6046265523635575e-06,-5.659744779083793e-08
1.4817333221435547,6.235398459210926e-05,-1.001434360962401e-06,2.667841510491538e-06,4.64375563022788e-06,-5.916080194855326e-08
