time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
3.4809112548828125e-05,,,,,,,,
0.002677440643310547,6.0194202640836646e-05,-4.0797143087744845e-06,3.091465378898436e-06,,,2.0000578715582993,1.9999958880990032,3.016237749246245e-06
0.03602123260498047,5.973418924221942e-05,-4.0851795440784494e-06,3.077618251989239e-06,,,2.0000578482621023,1.9999958832392177,3.0218437661443833e-06
0.06975412368774414,5.92010867720766e-05,-4.090375957721875e-06,3.0585479859851234e-06,,,2.0000579999100903,1.9999958783187253,3.033768433786679e-06
0.1038503646850586,5.870399390327523e-05,-4.095826011035233e-06,3.0360435850356692e-06,,,2.000058283789193,1.9999958734887422,3.0521355449306628e-06
0.14624524116516113,5.828948875754113e-05,-4.1008047888580975e-06,3.019094054397688e-06,,,2.00005868028772,1.9999958684716814,3.0755196819894e-06
0.19658422470092773,5.800903290809805e-05,-4.106224000547218e-06,3.012705443477468e-06,,,2.000059131204204,1.9999958635393387,3.1025658671024327e-06
0.23868036270141602,5.78921841860234e-05,-4.111342398658528e-06,3.0167418383052806e-06,,,2.0000595662325193,1.999995858731117,3.1322592609159417e-06
0.27091193199157715,5.794052804007912e-05,-4.116386099364174e-06,3.0273722804816783e-06,,,2.0000599487241657,1.9999958538797307,3.1599806967554213e-06
0.30403733253479004,5.814638926387478e-05,-4.121415248704591e-06,3.042503283654073e-06,,,2.0000602071570306,1.9999958491798144,3.1812829984928346e-06
0.33793091773986816,5.8487037945849985e-05,-4.126373591939573e-06,3.061415844721158e-06,,,2.0000603387680425,1.9999958444025403,3.1940678298033092e-06
0.3717951774597168,5.891021532434914e-05,-4.131376846160126e-06,3.084354455990763e-06,,,2.0000603060572195,1.999995839823184,3.199038127750138e-06
0.40542101860046387,5.933398161662432e-05,-4.136188188303535e-06,3.1113745244134223e-06,,,2.000060148884067,1.999995835273488,3.1977931441569038e-06
0.43936634063720703,5.972577513139664e-05,-4.141111449688451e-06,3.1399532457488175e-06,,,2.00005987373193,1.9999958308555448,3.1919957848999607e-06
0.4735572338104248,6.0027150163307224e-05,-4.1456943757224314e-06,3.1652055821002073e-06,,,2.0000595286604215,1.9999958263923017,3.183031026703173e-06
0.5075521469116211,6.020362534184516e-05,-4.1505301773587015e-06,3.1827074550635424e-06,,,2.000059167014949,1.9999958220858285,3.1726707278867503e-06
0.5435383319854736,6.023461680870796e-05,-4.155077509768559e-06,3.19073947066166e-06,,,2.000058864722476,1.999995817906611,3.162335620571436e-06
0.5768311023712158,6.013065966374802e-05,-4.159790899601138e-06,3.190753526815681e-06,,,2.000058615269103,1.9999958135578548,3.1537112939811e-06
0.6108353137969971,5.99190798967984e-05,-4.164197861961025e-06,3.1856360103028046e-06,,,2.000058464493228,1.9999958096862855,3.1502033261446287e-06
0.6455385684967041,5.962721002753448e-05,-4.16884405345116e-06,3.1785244402428307e-06,,,2.000058432667085,1.999995805372194,3.1535186348439307e-06
0.6806986331939697,5.931479879498548e-05,-4.172613074750795e-06,3.169839867766136e-06,,,2.000058525408541,1.9999958012445853,3.163732247454569e-06
0.714879035949707,5.9011453291758764e-05,-4.177541894727399e-06,3.1601751865171105e-06,,,2.000058713202058,1.9999957975602345,3.1792272138731477e-06
0.7492597103118896,5.8771383647981185e-05,-4.181752456065294e-06,3.154101150817554e-06,,,2.000058979170058,1.9999957919759468,3.1984322982919026e-06
0.783076286315918,5.860730099158907e-05,-4.185828544532944e-06,3.1516878044402946e-06,,,2.0000592800713144,1.9999957889279438,3.2279001668207233e-06
0.8167624473571777,5.8552852113157566e-05,-4.19016282476148e-06,3.153945942965422e-06,,,2.000059553030807,1.999995785170941,3.2540984160335354e-06
0.8509247303009033,5.860888380601629e-05,-4.194249907840367e-06,3.161505775831707e-06,,,2.000059800526538,1.999995781307314,3.2666295327685886e-06
0.8846731185913086,5.874360683218897e-05,-4.1982602138160075e-06,3.1738924361217266e-06,,,2.0000599552512925,1.9999957774738268,3.271063877882355e-06
0.9186506271362305,5.8972658755131225e-05,-4.203720774360103e-06,3.192155657070937e-06,,,2.0000600496376553,1.9999957735406302,3.275284606924032e-06
0.9530544281005859,5.9222732513615564e-05,-4.2064460296629245e-06,3.2197280800700925e-06,,,2.000060024464164,1.999995769904052,3.283360205169234e-06
0.9917497634887695,5.948748754831772e-05,-4.210531739845123e-06,3.2376971368174466e-06,,,2.000059933494191,1.9999957661829073,3.291600460557356e-06
1.0328872203826904,5.970829657282304e-05,-4.214408343871e-06,3.2475968459098078e-06,,,2.000059775348081,1.9999957625575988,3.294662292447347e-06
1.0658559799194336,5.988426299445158e-05,-4.218415392208055e-06,3.256496561648292e-06,,,2.000059581347498,1.9999957588893615,3.2906790071072258e-06
1.0993537902832031,5.997271024383519e-05,-4.2222070059738404e-06,3.2675115596380874e-06,,,2.000059370109564,1.9999957553767613,3.2828127887249653e-06
1.1337213516235352,6.0003416435751105e-05,-4.225754530956414e-06,3.2790099421633733e-06,,,2.0000591906352874,1.9999957519155556,3.2748735011769508e-06
1.1679887771606445,6.0003416435751105e-05,-4.225754530956414e-06,3.2790099421633733e-06,0.0,0.0,2.0000590465448305,1.9999957485528705,3.268246894243959e-06
1.2039730548858643,5.9959770850537955e-05,-4.229764655829415e-06,3.2871950145174e-06,0.0,0.0,2.000058974536692,1.9999957449443473,3.2689494065163513e-06
1.2392833232879639,5.984008356187212e-05,-4.2335061735421905e-06,3.2894736506985256e-06,0.0,0.0,2.000058960378681,1.9999957416984606,3.277521266738824e-06
